ID,TENANT_ID,TYPE,SUB_TYPE,EVENT_TYPE,EVENT_ID,EVENT_DETAILS,INTEGRATION_ID,STATUS,STEP,REPO,REF,REPO_DETAILS,BRANCH,FINDINGS_SUMMARY,RESOURCES_SUMMARY,CREATED_BY,CREATED_AT,UPDATED_AT,ERRORS_COUNT,ADDITIONAL_DETAILS
42f5048b-a6ab-4085-bbdc-5c032b45d5e5,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,14,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/commit/438c58dca8b5ff1f9596862bfd388658044ea067"",
  ""compare_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/compare/46438603cc4b...438c58dca8b5"",
  ""created_at"": 1658845088,
  ""externalId"": 2740159275,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,438c58dca8b5ff1f9596862bfd388658044ea067,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""owner"": ""ptayal-cwp"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T07:18:08.641Z,2022-07-26T07:18:18.664Z,,{}
fc1c693f-1842-4ae0-9b99-e11bfb912f61,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,13,"{
  ""action"": ""iac-scan"",
  ""base_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""created_at"": ""2022-07-26T14:17:14Z"",
  ""diff_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/7.diff"",
  ""externalId"": 2740158578,
  ""head_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""pr_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/7"",
  ""trigger_type"": ""pull_request"",
  ""updated_at"": ""2022-07-26T14:17:14Z"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,6452c446755e86210e8d1f62810d4e9b9aa99299,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",testpt2,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T07:17:57.879Z,2022-07-26T07:18:07.109Z,,{}
e251a74d-c8d3-44b5-8575-6be79512bbf2,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,12,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/commit/46438603cc4b4f88aa5b68b9258f486ed8037527"",
  ""compare_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/compare/11afb0ffd926...46438603cc4b"",
  ""created_at"": 1658844979,
  ""externalId"": 2740144364,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,46438603cc4b4f88aa5b68b9258f486ed8037527,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""owner"": ""ptayal-cwp"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T07:16:19.596Z,2022-07-26T07:16:31.541Z,,{}
aae992fe-1496-496f-ad22-ec4ff93fa375,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,11,"{
  ""action"": ""iac-scan"",
  ""base_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""created_at"": ""2022-07-26T14:15:10Z"",
  ""diff_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/6.diff"",
  ""externalId"": 2740143679,
  ""head_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""pr_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/6"",
  ""trigger_type"": ""pull_request"",
  ""updated_at"": ""2022-07-26T14:15:10Z"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,873d69e3adab0c4314424c7caa999bffa8e844cb,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",testpt2,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T07:15:55.191Z,2022-07-26T07:16:05.727Z,,{}
41fed0ce-bb7e-47a7-9dcc-7c6b6eddbb69,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,10,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/commit/11afb0ffd926a78b15ddf433c6ae097ba5c60f5a"",
  ""compare_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/compare/ae28103a7402...11afb0ffd926"",
  ""created_at"": 1658844838,
  ""externalId"": 2740110919,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,11afb0ffd926a78b15ddf433c6ae097ba5c60f5a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""owner"": ""ptayal-cwp"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T07:13:58.395Z,2022-07-26T07:14:11.373Z,,{}
e6a0d9ec-7313-4f8c-84b8-29baa1fcadf0,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,9,"{
  ""action"": ""iac-scan"",
  ""base_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""created_at"": ""2022-07-26T14:10:18Z"",
  ""diff_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/5.diff"",
  ""externalId"": 2740110419,
  ""head_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""pr_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/5"",
  ""trigger_type"": ""pull_request"",
  ""updated_at"": ""2022-07-26T14:10:18Z"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,f9e2793f688c328841acfa2c905b26e0e5689b57,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",testpt2,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T07:13:50.333Z,2022-07-26T07:14:01.676Z,,{}
eed85a1f-19be-489b-bd4b-b693119709d3,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,8,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/commit/ae28103a74029e2392717abaf343729195766797"",
  ""compare_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/compare/e931ba2be69f...ae28103a7402"",
  ""created_at"": 1658841116,
  ""externalId"": 2739718205,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,ae28103a74029e2392717abaf343729195766797,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""owner"": ""ptayal-cwp"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T06:11:56.192Z,2022-07-26T06:12:05.389Z,,{}
5c7e68db-4ed6-4d93-8d0a-edd443757316,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,7,"{
  ""action"": ""iac-scan"",
  ""base_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""created_at"": ""2022-07-26T13:11:02Z"",
  ""diff_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/4.diff"",
  ""externalId"": 2739717550,
  ""head_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""pr_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/4"",
  ""trigger_type"": ""pull_request"",
  ""updated_at"": ""2022-07-26T13:11:02Z"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,6fd04d0ccf49b2f5db93bfd2a217c36121f1c0b8,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",testpt2,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T06:11:52.73Z,2022-07-26T06:12:02.99Z,,{}
68f6d72c-e091-4935-8cf4-66c88da0ef5a,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,6,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/commit/e931ba2be69f336c9db4fcdd2f623b5406c458b8"",
  ""compare_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/compare/f0272045071d...e931ba2be69f"",
  ""created_at"": 1658840961,
  ""externalId"": 2739704349,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,e931ba2be69f336c9db4fcdd2f623b5406c458b8,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""owner"": ""ptayal-cwp"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T06:09:21.2Z,2022-07-26T06:09:32.058Z,,{}
7bf00043-1155-45a4-b9b1-b683fbe9343e,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,5,"{
  ""action"": ""iac-scan"",
  ""base_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""created_at"": ""2022-07-26T13:08:33Z"",
  ""diff_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/3.diff"",
  ""externalId"": 2739703587,
  ""head_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""pr_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/3"",
  ""trigger_type"": ""pull_request"",
  ""updated_at"": ""2022-07-26T13:08:33Z"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,ce7b7276f238d7af5a2a290daafc0df5a3b3283b,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",testpt2,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T06:09:21.014Z,2022-07-26T06:09:32.674Z,,{}
47d8182d-5946-4183-a522-f8bb4fa8594d,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,4,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/commit/f0272045071d62dfb4db4bfc4981c348a99ba421"",
  ""compare_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/compare/63482fd7a198...f0272045071d"",
  ""created_at"": 1658840544,
  ""externalId"": 2739661662,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,f0272045071d62dfb4db4bfc4981c348a99ba421,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""owner"": ""ptayal-cwp"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-26T06:02:24.6Z,2022-07-26T06:02:36.448Z,,{}
82f9fc2b-3d9d-408c-8dd3-682633992035,29c3501c-da12-460c-93f5-406369f71b35,CICD,JENKINS,Build,1,"{
  ""action"": ""#1"",
  ""build_url"": ""http://35.165.224.230:8080/job/AlertTestJob/1/"",
  ""created_at"": 1657889495
}",1f7b96ca-eb68-40cd-9f25-9e428fe7d36f,COMPLETED,ScanResultPublished,https://github.com/iactest/AllRepo,a90de8d986ea99627d3cfcfe8ddc972a4866f370,"{
  ""full_name"": ""iactest/AllRepo"",
  ""name"": ""AllRepo"",
  ""url"": ""https://github.com/iactest/AllRepo""
}",origin/main,,"{
  ""cloud_types"": [
    ""AWS"",
    ""KUBERNETES"",
    ""AZURE"",
    ""GCP""
  ],
  ""resource_types"": [
    ""AWS::S3::Bucket"",
    ""kubernetes_daemonset"",
    ""pod"",
    ""service_account"",
    ""AWS::EC2::SecurityGroup"",
    ""pod_security_policy"",
    ""azurerm_key_vault"",
    ""azurerm_managed_disk"",
    ""deployment"",
    ""azurerm_key_vault_key"",
    ""google_storage_bucket"",
    ""service"",
    ""azurerm_virtual_machine"",
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""cft"",
    ""terraform"",
    ""helm"",
    ""kubernetes""
  ]
}",,2022-07-15T05:51:35.479Z,2022-07-15T05:51:45.372Z,,{}
949b5951-bf40-4c4b-b1ef-76f538579919,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,3,"{
  ""action"": ""iac-scan"",
  ""base_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""created_at"": ""2022-07-15T10:34:04Z"",
  ""diff_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/2.diff"",
  ""externalId"": 2676278349,
  ""head_url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""pr_url"": ""https://github.com/ptayal-cwp/ptiacalertactions/pull/2"",
  ""trigger_type"": ""pull_request"",
  ""updated_at"": ""2022-07-15T10:34:04Z"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/109062406?v=4"",
  ""user_url"": ""https://github.com/ptayal-cwp"",
  ""workflow"": ""Test""
}",95d3c8f7-5868-4b39-a0ab-44d84ef78376,COMPLETED,ScanResultPublished,https://github.com/ptayal-cwp/ptiacalertactions,57b1a7063d08d3c269912e02d95a5338456fedf8,"{
  ""default_branch"": ""main"",
  ""full_name"": ""ptayal-cwp/ptiacalertactions"",
  ""id"": 513849006,
  ""name"": ""ptiacalertactions"",
  ""updated_time"": ""2022-07-14T10:16:17Z"",
  ""url"": ""https://github.com/ptayal-cwp/ptiacalertactions"",
  ""visibility"": ""public""
}",testpt2,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",ptayal-cwp,2022-07-15T03:34:49.553Z,2022-07-15T03:34:58.689Z,,{}
1a5f5ca3-7b9b-4c60-9b7b-a44800e98204,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,6,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/iactest/jiratest/commit/2a0534275eee08e852fe88533bbbf064fe4cfd47"",
  ""compare_url"": ""https://github.com/iactest/jiratest/compare/56e96f2efce2...2a0534275eee"",
  ""created_at"": 1657870267,
  ""externalId"": 2675331886,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/103730049?v=4"",
  ""user_url"": ""https://github.com/iactest"",
  ""workflow"": ""Test""
}",b0ac5217-9d15-40d4-ad68-c98ff020badb,COMPLETED,ScanResultPublished,https://github.com/iactest/jiratest,2a0534275eee08e852fe88533bbbf064fe4cfd47,"{
  ""default_branch"": ""main"",
  ""full_name"": ""iactest/jiratest"",
  ""id"": 513922700,
  ""name"": ""jiratest"",
  ""owner"": ""iactest"",
  ""updated_time"": ""2022-07-14T13:59:04Z"",
  ""url"": ""https://github.com/iactest/jiratest"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-07-15T00:31:09.118Z,2022-07-15T00:31:22.008Z,,{}
bec8ec6f-d28d-4389-8e61-e7f85ef4b5a1,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,7,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/iactest/jiratest/commit/cf834a8bb88c53abd50c253e0221935b39eb2f54"",
  ""compare_url"": ""https://github.com/iactest/jiratest/compare/2a0534275eee...cf834a8bb88c"",
  ""created_at"": 1657870266,
  ""externalId"": 2675332700,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/103730049?v=4"",
  ""user_url"": ""https://github.com/iactest"",
  ""workflow"": ""Test""
}",b0ac5217-9d15-40d4-ad68-c98ff020badb,COMPLETED,ScanResultPublished,https://github.com/iactest/jiratest,cf834a8bb88c53abd50c253e0221935b39eb2f54,"{
  ""default_branch"": ""main"",
  ""full_name"": ""iactest/jiratest"",
  ""id"": 513922700,
  ""name"": ""jiratest"",
  ""owner"": ""iactest"",
  ""updated_time"": ""2022-07-14T13:59:04Z"",
  ""url"": ""https://github.com/iactest/jiratest"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-07-15T00:31:08.259Z,2022-07-15T00:31:21.982Z,,{}
29ad420b-8dd5-41ed-8999-a09a072f767b,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,5,"{
  ""action"": ""iac-scan"",
  ""commit_url"": ""https://github.com/iactest/jiratest/commit/56e96f2efce2f62db9cb0f25e60c25b01f38a7aa"",
  ""compare_url"": ""https://github.com/iactest/jiratest/compare/13bc011a01c3...56e96f2efce2"",
  ""created_at"": 1657869710,
  ""externalId"": 2675288524,
  ""trigger_type"": ""push"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/103730049?v=4"",
  ""user_url"": ""https://github.com/iactest"",
  ""workflow"": ""Test""
}",b0ac5217-9d15-40d4-ad68-c98ff020badb,COMPLETED,ScanResultPublished,https://github.com/iactest/jiratest,56e96f2efce2f62db9cb0f25e60c25b01f38a7aa,"{
  ""default_branch"": ""main"",
  ""full_name"": ""iactest/jiratest"",
  ""id"": 513922700,
  ""name"": ""jiratest"",
  ""owner"": ""iactest"",
  ""updated_time"": ""2022-07-14T13:59:04Z"",
  ""url"": ""https://github.com/iactest/jiratest"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-07-15T00:21:52.227Z,2022-07-15T00:22:04.896Z,,{}
